movie_id,tmdbId,cast,director
3650,42002,"[('Alice Pressman, the Mother', 'Zelda Rubinstein'), ('John Pressman', 'Michael Lerner'), ('Patty', 'Talia Paul')]",Bigas Luna
3651,40365,"[('Husband', 'Simón Andreu'), ('Susan', 'Maribel Martín'), ('Mircalla Karstein', 'Alexandra Bastedo')]",Vicente Aranda
3652,24920,"[('Peter Bell', 'Christopher George'), ('Mary Woodhouse', 'Catriona MacColl'), ('Gerry', 'Carlo De Mejo')]",Lucio Fulci
3653,21,"[('Himself', 'Michael Hynson'), ('Himself', 'Robert August'), ('Himself', ""Lord 'Tally Ho' Blears"")]",Bruce Brown
3654,10911,"[('Capt. Keith Mallory', 'Gregory Peck'), ('Cpl. Miller', 'David Niven'), ('Col. Andrea Stavros', 'Anthony Quinn')]",J. Lee Thompson
3655,10102,"[('Marcello', 'Marcello Mastroianni'), ('Ugo', 'Ugo Tognazzi'), ('Michel', 'Michel Piccoli')]",Marco Ferreri
3656,30308,"[('Robert Fleming', 'George Sanders'), ('Sandra Carpenter', 'Lucille Ball'), ('Inspector Harley Temple', 'Charles Coburn')]",Douglas Sirk
3657,38688,"[('Hendrik van der Zee', 'James Mason'), ('Pandora Reynolds', 'Ava Gardner'), ('Stephen Cameron', 'Nigel Patrick')]",Albert Lewin
3658,26912,"[('Dr. Mathew Roney', 'James Donald'), ('Prof. Bernard Quatermass', 'Andrew Keir'), ('Barbara Judd', 'Barbara Shelley')]",Roy Ward Baker
3659,26278,"[('Prof. Bernard Quatermass', 'Brian Donlevy'), ('Chief Inspector Lomax', 'John Longden'), ('Jimmy Hall', 'Sid James')]",Val Guest
3660,26953,"[('Alex Whitaker', 'Paul Le Mat'), ('Andre Toulon', 'William Hickey'), ('Dana Hadley', 'Irene Miracle')]",David Schmoeller
3661,26954,"[('Carolyn Bramwell / Elsa', 'Elizabeth Maclellan'), ('Michael Kenney', 'Collin Bernsen'), ('Andre Toulon / Eriquee Chaneé', 'Steve Welles')]",Dave Allen
3662,26956,"[('Andre Toulon', 'Guy Rolfe'), ('Major Krauss', 'Richard Lynch'), ('Dr. Hess', 'Ian Abercrombie')]",David DeCoteau
3663,26957,"[('Rick Myers', 'Gordon Currie'), ('Susie', 'Chandra West'), ('Cameron', 'Ash Adams')]",Jeff Burr
3664,26958,"[('Rick Myers', 'Gordon Currie'), ('Susie', 'Chandra West'), ('Dr. Jennings', 'Ian Ogilvy')]",Jeff Burr
3665,26959,"[('Dr. Magrew / Puppet Master', 'George Peck'), ('Jane Magrew', 'Emily Harrison'), (""Robert 'Tank' Winsley"", 'Josh Green')]",David DeCoteau
3666,26960,"[('Andre Toulon', 'Greg Sestero'), ('Ilsa', 'Brigitte Dau'), ('First Servant', 'Stephen Blackehart')]",David DeCoteau
3667,80287,"[('Tony Church', 'Burt Reynolds'), ('Della Roberts', 'Liza Minnelli'), ('Dancer', 'James Remar')]",Jerry London
3668,6003,"[('Romeo', 'Leonard Whiting'), ('Juliet', 'Olivia Hussey'), ('Mercutio', 'John McEnery')]",Franco Zeffirelli
3669,23939,"[('Roy Knable', 'John Ritter'), ('Helen Knable', 'Pam Dawber'), ('Darryl Knable / Narrator', 'David Tom')]",Peter Hyams
3670,46614,"[('Ernie Pyle', 'Burgess Meredith'), ('Bill Walker', 'Robert Mitchum'), ('Sgt. Steve Warnicki', 'Freddie Steele')]",William A. Wellman
3671,11072,"[('Sheriff Bart', 'Cleavon Little'), ('Jim, aka ""The Waco Kid""', 'Gene Wilder'), ('Hedley Lamarr', 'Harvey Korman')]",Mel Brooks
3672,23069,"[('Mary', 'Patsy Garrett'), ('Paul', 'Allen Fiuzat'), ('Cindy', 'Cynthia Smith')]",Joe Camp
3673,21299,"[('Hunter', 'Red Steagall'), ('Himself', 'Frank Inn'), ('Mary Beth McLaulin', 'Nancy Francis')]",Joe Camp
3674,38802,"[('Mary', 'Patsy Garrett'), ('Stelios', 'Art Vasil'), ('Paul', 'Allen Fiuzat')]",Joe Camp
3675,13368,"[('Bob Wallace', 'Bing Crosby'), ('Phil Davis', 'Danny Kaye'), ('Betty Haynes', 'Rosemary Clooney')]",Michael Curtiz
3676,985,"[('Henry Spencer', 'Jack Nance'), ('Mary X', 'Charlotte Stewart'), ('Mr. X', 'Allen Joseph')]",David Lynch
3677,14002,[],Ron Fricke
3678,541,"[('Frankie Machine', 'Frank Sinatra'), ('Molly', 'Kim Novak'), ('Zosch Machine', 'Eleanor Parker')]",Otto Preminger
3679,21137,"[('', 'Alice Bag'), ('', 'Claude Bessy'), ('', 'Black Flag')]",Penelope Spheeris
3680,36724,"[('Self', 'Dave Mustaine'), ('Self', 'Ozzy Osbourne'), ('Self', 'Chris Holmes')]",Penelope Spheeris
3681,938,"[('Monco', 'Clint Eastwood'), ('Col. Douglas Mortimer', 'Lee Van Cleef'), ('El Indio', 'Gian Maria Volonté')]",Sergio Leone
3682,10648,"[('Insp. Harry Calahan', 'Clint Eastwood'), ('Lieutenant Briggs', 'Hal Holbrook'), ('Ofc. Charlie McCoy', 'Mitchell Ryan')]",Ted Post
3683,11368,"[('Ray', 'John Getz'), ('Abby', 'Frances McDormand'), ('Julian Marty', 'Dan Hedaya')]",Joel Coen
3684,10875,"[('Jack Baker', 'Jeff Bridges'), ('Susie Diamond', 'Michelle Pfeiffer'), ('Frank Baker', 'Beau Bridges')]",Steve Kloves
3685,2075,"[('Charley Partanna', 'Jack Nicholson'), ('Irene Walker', 'Kathleen Turner'), ('Eduardo Prizzi', 'Robert Loggia')]",John Huston
3686,1551,"[('Nelson', 'Kiefer Sutherland'), ('Rachel Mannus', 'Julia Roberts'), ('David Labraccio', 'Kevin Bacon')]",Joel Schumacher
3687,22500,"[('Sylvin (voice)', 'Pierre-Marie Escourrou'), ('Airelle (voice)', 'Catherine Chevallier'), ('Métamorphe (voice)', 'Georges Wilson')]",René Laloux
3688,10246,"[('Pee Wee', 'Dan Monahan'), ('Billy', 'Mark Herrier'), ('Tommy', 'Wyatt Knight')]",Bob Clark
3689,19698,"[('Pee Wee', 'Dan Monahan'), ('Tommy', 'Wyatt Knight'), ('Billy', 'Mark Herrier')]",Bob Clark
3690,23919,"[('Pee Wee Morris', 'Dan Monahan'), ('Tommy Turner', 'Wyatt Knight'), ('Meat Tuperello', 'Tony Ganios')]",James Komack
3691,18835,"[('Christine Ramsey', 'Phoebe Cates'), ('Jordan Leigh-Jenson', 'Betsy Russell'), ('Jim Green', 'Matthew Modine')]",Noel Black
3692,26554,"[('Chrissy', 'Janelle Brady'), ('Warren', 'Gil Brenton'), ('Spike', 'Robert Prichard')]",Richard W. Haines
3693,15239,"[('The Toxic Avenger', 'Mitch Cohen'), ('Sara', 'Andree Maranda'), ('Wanda', 'Jennifer Prichard')]",Lloyd Kaufman
3694,28165,"[('The Toxic Avenger / Apocalypse Inc. Executive', 'Ron Fazio'), ('The Toxic Avenger', 'John Altamura'), ('Claire', 'Phoebe Legere')]",Michael Herz
3695,28169,"[('The Toxic Avenger / Apocalypse, Inc. Executive', 'Ron Fazio'), ('The Toxic Avenger', 'John Altamura'), ('Apocalypse, Inc. Chairman / The Devil', 'Rick Collins')]",Michael Herz
3696,15762,"[(""Christopher 'Chris' Romero"", 'Jason Lively'), (""James Carpenter 'J.C.' Hooper"", 'Steve Marshall'), (""Cynthia 'Cindy' Cronenberg"", 'Jill Whitlow')]",Fred Dekker
3697,169,"[('The Predator', 'Kevin Peter Hall'), ('Lieutenant Mike Harrigan', 'Danny Glover'), ('Peter Keyes', 'Gary Busey')]",Stephen Hopkins
3698,865,"[('Ben Richards', 'Arnold Schwarzenegger'), ('Damon Killian', 'Richard Dawson'), ('Amber Mendez', 'María Conchita Alonso')]",Paul Michael Glaser
3699,9663,"[('Starman', 'Jeff Bridges'), ('Jenny Hayden', 'Karen Allen'), ('Mark Shermin', 'Charles Martin Smith')]",John Carpenter
3700,26889,"[('The Brother', 'Joe Morton'), ('West Indian Woman', 'Rosanna Carter'), ('Hispanic Man', 'Ray Ramirez')]",John Sayles
3701,10128,"[('Det. Sgt. Matthew Sykes', 'James Caan'), (""Det. Samuel 'George' Francisco"", 'Mandy Patinkin'), ('William Harcourt', 'Terence Stamp')]",Graham Baker
3702,9659,"[('Mad Max Rockatansky', 'Mel Gibson'), ('Jessie Rockatansky', 'Joanne Samuel'), ('Toecutter', 'Hugh Keays-Byrne')]",George Miller
3703,8810,"[('Max Rockatansky', 'Mel Gibson'), ('The Gyro Captain', 'Bruce Spence'), ('Pappagallo', 'Michael Preston')]",George Miller
3704,9355,"[('Mad Max Rockatansky', 'Mel Gibson'), ('Aunty Entity', 'Tina Turner'), ('Jedediah the Pilot', 'Bruce Spence')]",George Miller
3705,1727,"[('Rick Jarmin', 'Mel Gibson'), ('Marianne Graves', 'Goldie Hawn'), ('Rachel Varney', 'Joan Severance')]",John Badham
3706,635,"[('Harry Angel', 'Mickey Rourke'), ('Louis Cyphre', 'Robert De Niro'), ('Epiphany Proudfoot', 'Lisa Bonet')]",Alan Parker
3707,10068,"[('John', 'Mickey Rourke'), ('Elizabeth', 'Kim Basinger'), ('Molly', 'Margaret Whitton')]",Adrian Lyne
3708,11495,"[(""Andrew 'Andy' McGee"", 'David Keith'), (""Charlene 'Charlie' McGee"", 'Drew Barrymore'), ('Doctor Joseph Wanless', 'Freddie Jones')]",Mark L. Lester
3709,11428,"[('Charles Brady', 'Brian Krause'), ('Tanya Robertson', 'Mädchen Amick'), ('Mary Brady', 'Alice Krige')]",Mick Garris
3710,10117,"[(""Sgt. Jericho 'Action' Jackson"", 'Carl Weathers'), ('Peter Dellaplane', 'Craig T. Nelson'), ('Sydney Ash', 'Vanity')]",Craig R. Baxley
3711,35936,"[('Sarafina', 'Leleti Khumalo'), ('Mary Masembuko', 'Whoopi Goldberg'), ('School Principal', 'John Kani')]",Darrell James Roodt
3712,25562,"[('Celeste Talbert', 'Sally Field'), ('Jeffrey Anderson', 'Kevin Kline'), ('David Seton Barnes', 'Robert Downey Jr.')]",Michael Hoffman
3713,51763,"[('Miriam Thompson', 'Sissy Spacek'), ('Odessa Cotter', 'Whoopi Goldberg'), ('Norman Thompson', 'Dwight Schultz')]",Richard Pearce
3714,73079,"[('Clara Mayfield', 'Whoopi Goldberg'), ('Peter Epstein', 'Michael Ontkean'), ('Leona Hart', 'Kathleen Quinlan')]",Robert Mulligan
3715,38921,"[(""Bernice 'Bernie' Rhodenbarr"", 'Whoopi Goldberg'), ('Carl Hefler', 'Bobcat Goldthwait'), ('Ray Kirschman', 'G. W. Bailey')]",Hugh Wilson
3716,35463,"[('Rita Rizzoli', 'Whoopi Goldberg'), ('Mike Marshak', 'Sam Elliott'), ('Carl Jimenez', 'Rubén Blades')]",Tom Holland
3717,9679,"[(""Randall 'Memphis' Raines"", 'Nicolas Cage'), (""Sara 'Sway' Wayland"", 'Angelina Jolie'), ('Kip Raines', 'Giovanni Ribisi')]",Dominic Sena
3718,24587,"[('Himself (as Rosebudd)', 'John S. Dickson'), ('Link Brown', 'Antonio Fargas'), ('Herself (archive footage)', 'Heidi Fleiss')]",Albert Hughes
3719,51333,"[('The King (Ferdinand)', 'Alessandro Nivola'), ('The Princess', 'Alicia Silverstone'), ('Rosaline', 'Natascha McElhone')]",Kenneth Branagh
3720,17771,"[('Ignatz/Adam/Ivan Sors', 'Ralph Fiennes'), ('Andor Knorr', 'William Hurt'), ('Greta', 'Rachel Weisz')]",István Szabó
3721,31610,"[('Trixie Zurbo', 'Emily Watson'), ('Senator Drummond Avery', 'Nick Nolte'), ('Dex Lang', 'Dermot Mulroney')]",Alan Rudolph
3722,60005,"[('Joey', 'Bob Hoskins'), ('Katrina', 'Mena Suvari'), ('Quaint', 'Sally Kellerman')]",Jean-Pierre Marois
3723,10264,"[('Hamlet', 'Mel Gibson'), ('Gertrude', 'Glenn Close'), ('Claudius', 'Alan Bates')]",Franco Zeffirelli
3724,31657,"[('Sally Hyde', 'Jane Fonda'), ('Luke Martin', 'Jon Voight'), ('Capt. Bob Hyde', 'Bruce Dern')]",Hal Ashby
3725,29204,"[('Tony Belinksy / Pete Belinksy (voice)', 'Ron Thompson'), ('Bella (voice)', 'Lisa Jane Persky'), ('Zalmie Belinksy (voice)', 'Jeffrey Lippa')]",Ralph Bakshi
3726,17814,"[('Ethan Bishop', 'Austin Stoker'), ('Napoleon Wilson', 'Darwin Joston'), ('Leigh', 'Laurie Zimmer')]",John Carpenter
3727,11879,"[('Caleb Colton', 'Adrian Pasdar'), ('Mae', 'Jenny Wright'), ('Jesse Hooker', 'Lance Henriksen')]",Kathryn Bigelow
3728,21128,"[(""Dale 'Hurricane' Dixon"", 'Bill Paxton'), ('Ray Malcolm', 'Billy Bob Thornton'), ('Fantasia', 'Cynda Williams')]",Carl Franklin
3729,482,"[('John Shaft', 'Richard Roundtree'), ('Bumpy Jonas', 'Moses Gunn'), ('Vic Androzzi', 'Charles Cioffi')]",Gordon Parks
3730,592,"[('Harry Caul', 'Gene Hackman'), ('Stan', 'John Cazale'), ('Mark', 'Frederic Forrest')]",Francis Ford Coppola
3731,31593,"[('Richard Bone', 'Jeff Bridges'), ('Alex Cutter', 'John Heard'), (""Maureen Cutter, 'Mo'"", 'Lisa Eichhorn')]",Ivan Passer
3732,12611,"[('Peter Sandza', 'Kirk Douglas'), ('Ben Childress', 'John Cassavetes'), ('Dr. Jim McKeever', 'Charles Durning')]",Brian De Palma
3733,14328,"[('James T. Hart', 'Timothy Bottoms'), ('Susan Fields', 'Lindsay Wagner'), ('Charles W. Kingsfield Jr.', 'John Houseman')]",James Bridges
3734,32047,"[('Daniel Ciello', 'Treat Williams'), ('Gus Levy', 'Jerry Orbach'), ('Joe Marinaro', 'Richard Foronjy')]",Sidney Lumet
3735,9040,"[('Officer Frank Serpico', 'Al Pacino'), ('Chief Sidney Green', 'John Randolph Jones'), ('Tom Keough', 'Jack Kehoe')]",Sidney Lumet
3736,25364,"[('Chuck Tatum', 'Kirk Douglas'), ('Lorraine Minosa', 'Jan Sterling'), ('Herbie Cook', 'Robert Arthur')]",Billy Wilder
3737,43002,"[('John W. ""Jack"" Burns', 'Kirk Douglas'), ('Jerry Bondi', 'Gena Rowlands'), ('Sheriff Morey Johnson', 'Walter Matthau')]",David Miller
3738,5121,"[('Lou Jean Poplin', 'Goldie Hawn'), ('Clovis Michael Poplin', 'William Atherton'), ('Captain Harlin Tanner', 'Ben Johnson')]",Steven Spielberg
3739,195,"[('Lily', 'Miriam  Hopkins'), ('Mariette Colet', 'Kay Francis'), ('Gaton Monescu', 'Herbert Marshall')]",Ernst Lubitsch
3740,6978,"[('Jack Burton', 'Kurt Russell'), ('Gracie Law', 'Kim Cattrall'), ('Wang Chi', 'Dennis Dun')]",John Carpenter
3741,3133,"[('Kit Carruthers', 'Martin Sheen'), ('Holly Sargis', 'Sissy Spacek'), ('Cato', 'Ramon Bieri')]",Terrence Malick
3742,643,"[('Grigory Vakulinchuk', 'Aleksandr Antonov'), ('Commander Golikov', 'Vladimir Barsky'), ('Chief Officer Giliarovsky', 'Grigori Aleksandrov')]",Sergei M. Eisenstein
3743,10571,"[('Ryan Walker', 'Freddie Prinze Jr.'), ('Jennifer Burrows', 'Claire Forlani'), ('Hunter / Steve', 'Jason Biggs')]",Robert Iscove
3744,479,"[('John Shaft', 'Samuel L. Jackson'), ('Peoples Hernandez', 'Jeffrey Wright'), ('Walter Wade, Jr.', 'Christian Bale')]",John Singleton
3745,7450,"[('Cale Tucker', 'Matt Damon'), ('Captain Korso', 'Bill Pullman'), ('Akima', 'Drew Barrymore')]",Gary Goldman
3746,31023,"[('Don Gregorio', 'Fernando Fernán Gómez'), ('Moncho', 'Manuel Lozano'), ('Rosa', 'Uxía Blanco')]",José Luis Cuerda
3747,25636,"[('FH', 'Billy Crudup'), ('Wayne', 'Denis Leary'), ('Georgie', 'Jack Black')]",Alison Maclean
3748,41160,"[('Wullie Smith', 'Max Beesley'), ('Gorgeous Gus', 'Richard E. Grant'), ('Rosemary Bailey', 'Laura Fraser')]",Mick Davis
3749,47439,"[('Odette de Crecy', 'Catherine Deneuve'), ('Gilberte', 'Emmanuelle Béart'), ('Morel', 'Vincent Pérez')]",Raúl Ruiz
3750,207731,[],Val Lik
3751,7443,"[('Rocky (Voice)', 'Mel Gibson'), ('Mrs. Tweedy', 'Miranda Richardson'), ('Nick', 'Timothy Spall')]",Nick Park
3752,2123,"[('Off. Charlie Baileygates/Hank Evans', 'Jim Carrey'), ('Irene P. Waters', 'Renée Zellweger'), ('Jamaal Baileygates', 'Anthony Anderson')]",Bobby Farrelly
3753,2024,"[('Benjamin Martin', 'Mel Gibson'), ('Gabriel Martin', 'Heath Ledger'), ('Charlotte Selton', 'Joely Richardson')]",Roland Emmerich
3754,17711,"[('Natasha', 'Rene Russo'), ('Boris', 'Jason Alexander'), ('Karen Sympathy', 'Piper Perabo')]",Des McAnuff
3755,2133,"[('Capt. Billy Tyne', 'George Clooney'), ('Bobby Shatford', 'Mark Wahlberg'), ('Christina "" Chris "" Cotter', 'Diane Lane')]",Wolfgang Petersen
3756,29946,"[('Maggie Verver', 'Kate Beckinsale'), ('Colonel Bob Assingham', 'James Fox'), ('Fanny Assingham', 'Anjelica Huston')]",James Ivory
3757,25993,"[('Smith', 'Peter Cushing'), ('Dr. Rutherford', 'Patrick Magee'), ('Byron', 'Herbert Lom')]",Roy Ward Baker
3758,28774,"[('Whitley Strieber', 'Christopher Walken'), ('Anne Strieber', 'Lindsay Crouse'), ('Dr. Janet Duffy', 'Frances Sternhagen')]",Philippe Mora
3759,46929,"[('Himself', 'Edgar Bergen'), ('Narrator', 'Dinah Shore'), ('Himself', 'Mortimer Snerd')]",Jack Kinney
3760,11598,"[('Loo (segment ""A Fistful of Yen"")', 'Evan C. Kim'), ('Dr. Klahn (segment ""A Fistful of Yen"")', 'Bong Soo Han'), ('Cleopatra Schwartz (segment ""Cleopatra Schwartz"")', 'Marilyn Joi')]",John Landis
3761,9702,"[('Miklo', 'Дэмиан Чапа'), ('Cruz', 'Jesse Borrego'), ('Paco', 'Benjamin Bratt')]",Taylor Hackford
3762,117026,"[('George Hastings', 'John Agar'), ('Janet Smith', 'Gloria Talbott'), ('Dr. Lomas', 'Arthur Shields')]",Edgar G. Ulmer
3763,9873,"[(""Roland 'Rollie' Tyler"", 'Bryan Brown'), ('Lt. Leo McCarthy', 'Brian Dennehy'), ('Ellen', 'Diane Venora')]",Robert Mandel
3764,16820,"[(""Roland 'Rollie' Tyler"", 'Bryan Brown'), ('Leo McCarthy', 'Brian Dennehy'), ('Kim Brandon', 'Rachel Ticotin')]",Richard Franklin
3765,14864,"[('Harry Madox', 'Don Johnson'), ('Dolly Harshaw', 'Virginia Madsen'), ('Gloria Harper', 'Jennifer Connelly')]",Dennis Hopper
3766,15379,"[('Col. James Braddock', 'Chuck Norris'), ('Tuck', 'M. Emmet Walsh'), ('Sen. Porter', 'David Tress')]",Joseph Zito
3767,12764,"[('Colonel James Braddock', 'Chuck Norris'), ('Colonel Yin', 'Soon-Tek Oh'), ('Captain David Nester', 'Steven Williams')]",Lance Hool
3768,27352,"[('Col. James Braddock', 'Chuck Norris'), ('Gen. Quoc', 'Aki Aleong'), ('Van Tan Cang', 'Roland Harrah III')]",Aaron Norris
3769,8348,"[('Thunderbolt', 'Clint Eastwood'), ('Lightfoot', 'Jeff Bridges'), ('Eddie Goody', 'Geoffrey Lewis')]",Michael Cimino
3770,24099,"[('Alex Gardner', 'Dennis Quaid'), ('Doctor Paul Novotny', 'Max von Sydow'), ('Bob Blair', 'Christopher Plummer')]",Joseph Ruben
3771,17897,"[('Captian SInbad', 'John Phillip Law'), ('Margiana', 'Caroline Munro'), ('Prince Koura', 'Tom Baker')]",Gordon Hessler
3772,28050,"[('John Harrington', 'Stephen Forsyth'), ('Helen Wood', 'Dagmar Lassander'), ('Mildred Harrington', 'Laura Betti')]",Mario Bava
3773,16094,"[('Kid', 'Christopher Reid'), ('Bilal', 'Martin Lawrence'), ('Play', 'Christopher Martin')]",Reginald Hudlin
3774,16096,"[('Bilal', 'Martin Lawrence'), ('Play', 'Christopher Martin'), ('Kid', 'Christopher Reid')]",George Jackson
3775,20343,"[('Narrator / Characters (segment ""The Whale Who Wanted to Sing at the Met"") (voice)', 'Nelson Eddy'), ('Herself (voice)', 'Dinah Shore'), ('Himself', 'Benny Goodman')]",Robert Cormack
3776,13757,"[('Roy Rogers', 'Roy Rogers'), ('Johnny Appleseed Narrator (voice)', 'Dennis Day'), ('Pianist', 'Freddy Martin')]",Clyde Geronimi
3777,11822,"[('Robert Schmadtke', 'Daktari Lorenz'), ('Betty', 'Beatrice Manowski'), ('Bruno', 'Harald Lundt')]",Jörg Buttgereit
3778,90980,"[('Martha Pease', 'Paulette Goddard'), ('Oliver M. Pease', 'Burgess Meredith'), ('Slim', 'James Stewart')]",John Huston
3779,26270,"[('Col. Briteis', 'Donna Martell'), (""Gen. 'Pappy' Greene"", 'Hayden Rorke'), ('Maj. Bill Moore', 'Ross Ford')]",Richard Talmadge
3780,37744,"[('Colonel Floyd Graham', 'Lloyd Bridges'), ('Dr. Lisa Van Horn', 'Osa Massen'), ('Dr. Karl Eckstrom', 'John Emery')]",Kurt Neumann
3781,494,"[('John Shaft', 'Richard Roundtree'), ('Vincent Amafi', 'Frank Finlay'), ('Aleme', 'Vonetta McGee')]",John Guillermin
3782,493,"[('John Shaft', 'Richard Roundtree'), ('Bumpy Jonas', 'Moses Gunn'), ('Willy', 'Drew Bundini Brown')]",Gordon Parks
3783,12706,"[('Jack Manfred', 'Clive Owen'), ('Bella', 'Kate Hardie'), ('Jani De Villiers', 'Alex Kingston')]",Mike Hodges
3784,4244,"[('Russell Duritz', 'Bruce Willis'), ('Rusty Duritz', 'Spencer Breslin'), ('Amy', 'Emily Mortimer')]",Jon Turteltaub
3785,4247,"[('Drew Decker', 'Carmen Electra'), ('The Killer/Doofy Gilmore', 'Dave Sheridan'), ('Cindy Campbell', 'Anna Faris')]",Keenen Ivory Wayans
3786,20770,"[('Megan', 'Natasha Lyonne'), ('Jared', 'Brandt Wille'), ('Peter', 'Bud Cort')]",Jamie Babbit
3787,1050,"[('Meister Liu', 'Zhu Xu'), ('Da Ming', 'Quanxin Pu'), ('Er Ming', 'Jiang Wu')]",Zhang Yang
3788,1052,"[('Thomas', 'David Hemmings'), ('Jane', 'Vanessa Redgrave'), ('Patricia', 'Sarah Miles')]",Michelangelo Antonioni
3789,20540,"[('Sol Nazerman', 'Rod Steiger'), ('Marilyn Birchfield', 'Geraldine Fitzgerald'), ('Rodriguez', 'Brock Peters')]",Sidney Lumet
3790,23655,"[('David Turner', 'Hamish Linklater'), ('Colin Turner', 'Denny Kirkwood'), ('Harmony Stitts', 'Mackenzie Firgens')]",Greg Harrison
3791,1788,"[('Ren McCormack', 'Kevin Bacon'), ('Reverend Shaw Moore', 'John Lithgow'), ('Vi Moore', 'Dianne Wiest')]",Herbert Ross
3792,32275,"[('Pearl Chavez', 'Jennifer Jones'), ('Jesse McCanles', 'Joseph Cotten'), (""Lewton 'Lewt' MacCanles"", 'Gregory Peck')]",King Vidor
3793,36657,"[('Charles Xavier / Professor X', 'Patrick Stewart'), ('Logan / Wolverine', 'Hugh Jackman'), ('Eric Lensherr / Magneto', 'Ian McKellen')]",Bryan Singer
3794,44490,"[(""Buck O'Brien"", 'Mike White'), (""Charlie 'Chuck' Sitter"", 'Chris Weitz'), ('Beverly Franco', 'Lupe Ontiveros')]",Miguel Arteta
3795,47585,"[('Rona', 'Mary-Louise Parker'), ('Anna Miller', 'Molly Parker'), ('Ruth Seraph', 'Gabrielle Rose')]",Jeremy Podeswa
3796,1448,"[('Steven Grlscz', 'Jude Law'), ('Anne Labels', 'Elina Löwensohn'), ('Inspector Healey', 'Timothy Spall')]",Po-Chih Leong
3797,36047,"[('Brittany', 'Susan Ward'), ('Adrien', 'Lori Heuring'), ('Matt', 'Matthew Settle')]",Mary Lambert
3798,2655,"[('Dr. Norman Spencer', 'Harrison Ford'), ('Claire Spencer', 'Michelle Pfeiffer'), ('Jody', 'Diana Scarwid')]",Robert Zemeckis
3799,12599,"[('Ash Ketchum (voice)', 'Veronica Taylor'), ('Misty (voice)', 'Rachael Lillis'), ('Tracey Sketchit (voice)', 'Ed Paul')]",Michael Haigney
3800,33828,"[('Alice', 'Natacha Régnier'), ('Luc', 'Jérémie Renier'), (""L'homme de la forêt"", ""Predrag 'Miki' Manojlović"")]",François Ozon
3801,93,"[('Paul Biegler', 'James Stewart'), ('Laura Manion', 'Lee Remick'), ('Lt. Frederick Manion', 'Ben Gazzara')]",Otto Preminger
3802,9278,"[('Alex Furlong', 'Emilio Estevez'), ('Victor Vacendak', 'Mick Jagger'), ('Julie Redlund', 'Rene Russo')]",Geoff Murphy
3803,90715,"[('Jesse', 'Allan Arbus'), ('Seaweedhead Greaser', 'Albert Henderson'), ('Cholera', 'Luana Anders')]",Robert Downey Sr.
3804,59181,"[('Honey Shayne', 'Susan Kiger'), (""O'Hara"", 'Lisa London'), ('Teri Lynn', 'Pamela Jean Bryant')]",Gerald Seth Sindell
3805,22167,"[('Billy', 'Ed Harris'), ('Alan', 'Gary Lahti'), ('Morgan', 'Tom Savini')]",George A. Romero
3806,18118,"[('Marshal MacKenna', 'Gregory Peck'), ('Colorado', 'Omar Sharif'), ('Inga Bergmann', 'Camilla Sparv')]",J. Lee Thompson
3807,11940,"[('Sinbad', 'Patrick Wayne'), ('Dione', 'Taryn Power'), ('Zenobia', 'Margaret Whiting')]",Sam Wanamaker
3808,24167,"[('Cesira', 'Sophia Loren'), ('Michele Di Libero', 'Jean-Paul Belmondo'), ('Rosetta', 'Eleonora Brown')]",Vittorio De Sica
3809,10276,"[(""Bob 'Bobby' Wiley"", 'Bill Murray'), ('Dr. Leo Marvin', 'Richard Dreyfuss'), ('Fay Marvin', 'Julie Hagerty')]",Frank Oz
3810,19380,"[('Deputy Sheriff Ray Dolezal', 'Willem Dafoe'), ('Lane Bodine', 'Mary Elizabeth Mastrantonio'), ('Gorman Lennox', 'Mickey Rourke')]",Roger Donaldson
3811,13783,"[(""Lt. Harry 'Breaker' Morant"", 'Edward Woodward'), ('Major J.F. Thomas', 'Jack Thompson'), ('Captain Alfred Taylor', 'John Waters')]",Bruce Beresford
3812,11624,"[('Victor / Fabrizio / The Fool / Sperm', 'Woody Allen'), ('Dr. Bernardo', 'John Carradine'), ('Sam Musgrave', 'Lou Jacobi')]",Woody Allen
3813,15867,"[('Renata', 'Diane Keaton'), ('Flyn', 'Kristin Griffith'), ('Joey', 'Mary Beth Hurt')]",Woody Allen
3814,11686,"[('Boris Grushenko', 'Woody Allen'), ('Sonja', 'Diane Keaton'), ('Old Nehamkin', 'Georges Adet')]",Woody Allen
