movie_id,title,director,actors,synopsis,genres,poster,year
3622,"Twelve Chairs, The",Mel Brooks,"[('Ippolit Vorobyaninov', 'Ron Moody'), ('Ostap Bender', 'Frank Langella'), ('Father Fyodor', 'Dom DeLuise')]","A treasure hunt. An aging ex-nobleman of the Czarist regime has finally adjusted to life under the commisars in Russia. Both he and the local priest find that the family jewels were hidden in a chair, one of a set of twelve. They return separately to Moscow to find the hidden fortune.",['Comedy'],/j8fik73M0QPOIa4pY6zWzxiYze7.jpg,1970
3623,Mission: Impossible 2,John Woo,"[('Ethan Hunt', 'Tom Cruise'), ('Sean Ambrose', 'Dougray Scott'), ('Nyah Nordoff-Hall', 'Thandie Newton')]","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","['Action', 'Thriller']",/eRaEC0vf5q5TSvaoJPwGTt2wa9T.jpg,2000
3624,Shanghai Noon,Tom Dey,"[('Chon Wang', 'Jackie Chan'), (""Roy O'Bannon"", 'Owen Wilson'), ('Princess Pei Pei', 'Lucy Liu')]","Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",['Action'],/wcG2PA66Fbv2l7r0n59x1nuB5fd.jpg,2000
3625,Better Living Through Circuitry,Jon Reiss,[],"A documentary about the Electronic Dance movement of the 90's. It is the first such full-length film on the topic. It was produced by Cleopatra Pictures and Entertainment Group, presided by Cleopatra Records founder Brian Perera. The film features interviews with BT, The Crystal Method, Electric Skychurch, Genesis P-Orridge, Frankie Bones, DJ Spooky, Roni Size, and DJ Keoki.",['Documentary'],/2ZAZY7w0TNFTwni9BUfGsw5O7ON.jpg,1999
3626,8 1/2 Women,Peter Greenaway,"[('Philip Emmenthal', 'John Standing'), ('Storey Emmenthal', 'Matthew Delamere'), ('Kito', 'Vivian Wu')]","After the death of his wife, wealthy businessman Philip Emmenthal and his son Storey open their own private harem in their family residence in Geneva (they get the idea while watching Federico Fellini's 8½ and after Storey is ""given"" a woman, Simato (Inoh), to waive her pachinko debts). They sign one-year contracts with eight (and a half) women to this effect. The women each have a gimmick (one is a nun, another a kabuki performer, etc.). Philip soon becomes dominated by his favourite of the concubines, Palmira, who has no interest in Storey as a lover, despite what their contract might stipulate. Philip dies, the concubines' contracts expire, and Storey is left alone with Giulietta (the titular ""½"", played by Fujiwara) and of course the money and the houses.",['Comedy'],/9HXeaaFjiNYkkEHmbjnBFfgbqwp.jpg,1999
3627,Carnival of Souls,Herk Harvey,"[('Mary Henry', 'Candace Hilligoss'), ('Mrs. Thomas, Landlady', 'Frances Feist'), ('John Linden', 'Sidney Berger')]","Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.","['Horror', 'Thriller']",/9ddPGH7kMe81xznwIKCt17VFUPi.jpg,1962
3628,Flying Tigers,David Miller,"[('Jim Gordon', 'John Wayne'), (""Woodrow 'Woody' Jason"", 'John Carroll'), ('Brooke Elliott', 'Anna Lee')]","Jim Gordon commands a unit of the famed Flying Tigers, the American Volunteer Group which fought the Japanese in China before America's entry into World War II. Gordon must send his outnumbered band of fighter pilots out against overwhelming odds while juggling the disparate personalities and problems of his fellow flyers.","['Action', 'Drama', 'War']",/4QfH6IsuGOBLoVMBVIIRU5r3IDG.jpg,1942
3629,"Gold Rush, The",Charlie Chaplin,"[('The Lone Prospector', 'Charlie Chaplin'), ('Georgia', 'Georgia Hale'), ('Big Jim McKay', 'Mack Swain')]",A lone prospector ventures into Alaska looking for gold. He gets mixed up with some burly characters and falls in love with the beautiful Georgia. He tries to win her heart with his singular charm.,['Comedy'],/eQRFo1qwRREYwj47Yoe1PisgOle.jpg,1925
3630,"House of Exorcism, The (La Casa dell'esorcismo)",Mario Bava,"[('Leandro', 'Telly Savalas'), ('Lisa Reiner', 'Elke Sommer'), ('Sophia Lehar', 'Sylva Koscina')]","Lisa is a tourist in an ancient city. When she gets lost, she finds an old mansion in which to shelter. Soon she is sucked into a vortex of deception, debauchery and evil presided over by housekeeper",['Horror'],/1oF64AdklM307bG9nWl93C8MfoY.jpg,1974
3631,It's in the Water,Kelli Herd,"[('Alex Stratton', 'Keri Jo Chapman'), ('Grace Miller', 'Teresa Garrett'), ('Mark Anderson', 'Derrick Sanders')]","When hordes of gays and lesbians come out ""of the closet"" in the fictional town of Azalea Springs, Texas, intolerant residents go into a panic about the water supply.",['Comedy'],/aGWhJDIz4wrlcc4dNBa753jr4DB.jpg,1998
3632,Monsieur Verdoux,Charlie Chaplin,"[('Henri Verdoux', 'Charlie Chaplin'), ('Mona Verdoux', 'Mady Correll'), ('Peter Verdoux', 'Allison Roddan')]","The film is about an unemployed banker, Henri Verdoux, and his sociopathic methods of attaining income. While being both loyal and competent in his work, Verdoux has been laid-off. To make money for his wife and child, he marries wealthy widows and then murders them. His crime spree eventually works against him when two particular widows break his normal routine.",['Comedy'],/9ptnTyCdaJWhYJraqYnVC5WNUua.jpg,1947
3633,On Her Majesty's Secret Service,Peter R. Hunt,"[('James Bond', 'George Lazenby'), ('Tracy Di Vicenzo', 'Diana Rigg'), ('Ernst Stavro Blofeld', 'Telly Savalas')]","James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.",['Action'],/7mcqT56ES5U3wg26vQQuEnOaFSj.jpg,1969
3634,Seven Days in May,John Frankenheimer,"[('Gen. James Mattoon Scott', 'Burt Lancaster'), (""Col. Martin 'Jiggs' Casey"", 'Kirk Douglas'), ('President Jordan Lyman', 'Fredric March')]",A U.S. Army general alerts the president of a planned military coup against him.,['Thriller'],/r1vFQhUKCnpqubBJyUT8IeDZJHJ.jpg,1964
3635,"Spy Who Loved Me, The",Lewis Gilbert,"[('James Bond', 'Roger Moore'), ('Major Anya Amasova', 'Barbara Bach'), ('Karl Stromberg', 'Curd Jürgens')]",Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,['Action'],/vYMgDqQDpqHDhz3enGkwBmTs7p7.jpg,1977
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Patrice Chéreau,"[('François', 'Pascal Greggory'), ('Claire', 'Valeria Bruni Tedeschi'), ('Jean-Marie', 'Charles Berling')]","Friends of painter Jean-Baptiste Emmerich gather at a Paris railroad station for a four-hour journey to Limoges, where Emmerich wanted to be buried. The dozen travelers include art historian François and his lover Louis, who develops an interest in teenage Bruno. Traveling parallel with the train is a station wagon with Jean-Baptiste's body, and this vehicle is driven by Thierry, husband of Catherine, who's on the train with their daughter. François plays a taped interview with Jean-Baptiste, revealing his sexual appeal to both men and women. Lucie is convinced that she was his main love. Also on board is his nephew, Jean-Marie and Jean-Marie's estranged wife Claire. After the funeral in ""Europe's largest cemetery,"" the story continues in the mansion of Jean-Baptiste's brother Lucien.",['Drama'],/fE0f8cRij3e36P5kFhiYGyA9xld.jpg,1998
3637,Vagabond (Sans toit ni loi),Agnès Varda,"[('Mona Bergeron, a vagabond', 'Sandrine Bonnaire'), ('Mme Landier', 'Macha Méril'), ('Jean-Pierre', 'Stéphane Freiss')]","Mona Bergeron is dead, her frozen body found in a ditch in the French countryside. From this, the film flashes back to the weeks leading up to her death. Through these flashbacks, Mona gradually declines as she travels from place to place, taking odd jobs and staying with whomever will offer her a place to sleep. Mona is fiercely independent, craving freedom over comfort, but it is this desire to be free that will eventually lead to her demise.",['Drama'],/iw362CIirHbUkFA6HM4YVOPFInv.jpg,1985
3638,Moonraker,Lewis Gilbert,"[('James Bond', 'Roger Moore'), ('Dr. Holly Goodhead', 'Lois Chiles'), ('Hugo Drax', 'Michael Lonsdale')]",During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,"['Action', 'Romance', 'Sci-Fi']",/pz2r25q3NzNTDGygTYesq5mvwbz.jpg,1979
3639,"Man with the Golden Gun, The",Guy Hamilton,"[('James Bond', 'Roger Moore'), ('Francisco Scaramanga', 'Christopher Lee'), ('Mary Goodnight', 'Britt Ekland')]",A golden bullet has 007 engraved on it as it smashes into the secret service headquarters. The bullet came from the professional killer Scaramanga who has yet to miss a target and James Bond begins a mission to try and stop him.,['Action'],/7VSVgxAvA7IdTf8T6Oon1eaReeJ.jpg,1974
3640,"King in New York, A",Charlie Chaplin,"[('King Shahdov', 'Charlie Chaplin'), ('Queen Irene', 'Maxine Audley'), ('Prime Minister Voudel', 'Jerry Desmonde')]","Due to a revolution in his country, King Shahdov comes to New York - almost broke. To get some money he goes to TV, making commercials and meets the child from communist parents. Due to this he is suddenly a suspected as a communist himself and has to face one of McCarthy's hearings.","['Comedy', 'Drama']",/b3z82K4UCHSJR2w8uoBmhl1tOVw.jpg,1957
3641,"Woman of Paris, A",Charlie Chaplin,"[('Marie St. Clair', 'Edna Purviance'), (""Marie's Step-Father"", 'Clarence Geldart'), ('Jean Millet', 'Carl Miller')]","When Marie St. Clair believes she has been jilted by her artist fiance Jean, she decides to leave for Paris on her own. After spending a year in the city as a mistress of the wealthy Pierre Revel, she is reunited with Jean by chance. This leaves her with the choice between a glamorous life in Paris, and the true love she left behind.",['Drama'],/8PMhoUySwDPGdKDPKysl6Q5blLo.jpg,1923
3642,In Old California,William C. McGann,"[('Tom Craig', 'John Wayne'), ('Lacey Miller', 'Binnie Barnes'), ('Britt Dawson', 'Albert Dekker')]","Boston pharmacist Tom Craig comes to Sacramento, where he runs afoul of local political boss Britt Dawson, who exacts protection payment from the citizenry. Dawson frames Craig with poisoned medicine, but Craig redeems himself during a Gold Rush epidemic.",['Western'],/gZ5lF0uBsbIlo3vKwbaAfB0zs95.jpg,1942
3643,"Fighting Seabees, The",Edward Ludwig,"[('Lt. Cmdr. Wedge Donovan', 'John Wayne'), ('Constance Chesley', 'Susan Hayward'), ('Lt. Cmdr. Robert Yarrow', ""Dennis O'Keefe"")]","Construction workers in World War II in the Pacific are needed to build military sites, but the work is dangerous and they doubt the ability of the Navy to protect them. After a series of attacks by the Japanese, something new is tried, Construction Battalions (CBs=Seabees). The new CBs have to both build and be ready to fight.","['Action', 'Drama', 'War']",/aafTT0TZ3KKZjU3afcOYVhl3ibx.jpg,1944
3644,Dark Command,Raoul Walsh,"[('Miss Mary McCloud', 'Claire Trevor'), ('Bob Seton', 'John Wayne'), (""William 'Will' Cantrell"", 'Walter Pidgeon')]","When transplanted Texan Bob Seton arrives in Lawrence, Kansas he finds much to like about the place, especially Mary McCloud, daughter of the local banker. Politics is in the air however. It's just prior to the civil war and there is already a sharp division in the Territory as to whether it will remain slave-free. When he gets the opportunity to run for marshal, Seton finds himself running against the respected local schoolteacher, William Cantrell. Not is what it seems however. While acting as the upstanding citizen in public, Cantrell is dangerously ambitious and is prepared to do anything to make his mark, and his fortune, on the Territory. When he loses the race for marshal, he forms a group of raiders who run guns into the territory and rob and terrorize settlers throughout the territory. Eventually donning Confederate uniforms, it is left to Seton and the good citizens of Lawrence to face Cantrell and his raiders in one final clash.",['Western'],/z3ECt4foRGZ5eZgbatV2Ms5ZeJS.jpg,1940
3645,Cleo From 5 to 7 (Cléo de 5 à 7),Agnès Varda,"[('Cléo Victoire, Florence', 'Corinne Marchand'), ('Antoine', 'Antoine Bourseiller'), ('Angèle', 'Dominique Davray')]","Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",['Drama'],/fc62ik80Vp785tj6L92yZhGx4Hl.jpg,1962
3646,Big Momma's House,Raja Gosnell,"[('Malcolm Turner', 'Martin Lawrence'), ('Sherry Pierce', 'Nia Long'), ('John', 'Paul Giamatti')]","When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",['Comedy'],/bse0uwxF6daKzDbxZki1SYRNZkI.jpg,2000
3647,Running Free,Sergei Bodrov,"[('', 'Chase Moore'), ('', 'Maria Geelbooi'), ('', 'Jan Decleir')]","The tale of the extraordinary life and times of Lucky, a horse that was born in captivity but achieves his dream of running free with the help of a stableboy.",['Drama'],/cd7v8RcCjopZ6V7K1gUbKLDtjQC.jpg,2000
3648,"Abominable Snowman, The",Val Guest,"[('Tom Friend', 'Forrest Tucker'), ('Dr. John Rollason', 'Peter Cushing'), ('Lhama', 'Arnold Marlé')]",A kindly English botanist and a gruff American promoter lead an expedition to the Himalayas in search of the legendary Yeti.,"['Horror', 'Sci-Fi']",/fr3CCAjXst0IujSvWLnv9Uv0ocS.jpg,1957
3649,American Gigolo,Paul Schrader,"[('Julian Kaye', 'Richard Gere'), ('Michelle Stratton', 'Lauren Hutton'), ('Cloak Room Girl', 'Judith Ransdell')]","Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.",['Drama'],/kwbOIABYZjLwd8UViMvkw40l2rr.jpg,1980
